"Date","Price","Open","High","Low","Vol.","Change %"
"21/11/2021","89.45","74.51","89.45","74.51","","21.88%"
"14/11/2021","73.39","78.31","81.59","73.39","","-6.64%"
"07/11/2021","78.61","64.61","78.61","64.61","","17.50%"
"31/10/2021","66.90","71.96","78.34","64.61","","-11.33%"
"24/10/2021","75.45","69.42","75.45","66.70","","4.73%"
"17/10/2021","72.04","59.35","72.04","59.35","","14.90%"
"10/10/2021","62.70","59.65","62.95","59.35","","5.11%"
"03/10/2021","59.65","61.07","62.83","59.65","","3.96%"
"26/09/2021","57.38","56.79","62.71","56.79","","-1.85%"
"19/09/2021","58.46","56.06","59.58","55.92","","4.28%"
"12/09/2021","56.06","52.61","56.06","51.73","","8.37%"
"05/09/2021","51.73","53.26","57.05","51.73","","-2.87%"
"29/08/2021","53.26","63.41","63.41","53.26","","-8.14%"
"22/08/2021","57.98","59.38","64.51","57.98","","-3.29%"
"15/08/2021","59.95","55.45","60.28","55.45","","8.12%"
"08/08/2021","55.45","63.57","66.55","55.45","","-11.48%"
"01/08/2021","62.64","62.08","65.42","62.08","","2.37%"
"25/07/2021","61.19","64.96","70.07","61.19","","-6.27%"
"18/07/2021","65.28","56.98","69.31","56.98","","12.09%"
"11/07/2021","58.24","61.68","61.68","56.98","","-2.80%"
"04/07/2021","59.92","52.41","61.68","52.41","","14.33%"
"27/06/2021","52.41","54.83","57.52","52.41","","-5.70%"
"20/06/2021","55.58","54.91","61.86","54.83","","-8.06%"
"13/06/2021","60.45","48.26","60.45","48.26","","18.88%"
"06/06/2021","50.85","53.96","53.96","48.26","","2.15%"
"30/05/2021","49.78","52.04","55.21","49.78","","-4.34%"
"23/05/2021","52.04","54.59","54.94","52.04","","-4.67%"
"16/05/2021","54.59","54.99","58.59","54.59","","-0.73%"
"09/05/2021","54.99","54.13","58.47","54.13","","1.59%"
"02/05/2021","54.13","58.13","58.51","54.13","","-6.88%"
"25/04/2021","58.13","59.98","60.98","58.13","","-3.08%"
"18/04/2021","59.98","62.57","64.35","59.62","","-4.14%"
"11/04/2021","62.57","61.21","63.50","59.05","","2.22%"
"04/04/2021","61.21","63.71","63.71","60.08","","-3.92%"
"28/03/2021","63.71","61.49","71.27","61.49","","3.61%"
"21/03/2021","61.49","68.80","68.80","59.54","","-10.63%"
"14/03/2021","68.80","70.83","70.83","66.75","","-2.87%"
"07/03/2021","70.83","69.37","71.65","63.19","","2.10%"
"28/02/2021","69.37","75.66","75.66","57.70","","-8.31%"
