"Date","Price","Open","High","Low","Vol.","Change %"
"15/01/2017","11.54","12.20","13.28","11.53","","2.76%"
"08/01/2017","11.23","11.71","12.60","10.94","","-0.80%"
"01/01/2017","11.32","14.07","14.07","10.98","","-19.37%"
"25/12/2016","14.04","12.26","14.68","11.84","","22.73%"
"18/12/2016","11.44","12.50","12.52","10.93","","-6.23%"
"11/12/2016","12.20","12.23","13.42","12.07","","3.83%"
"04/12/2016","11.75","13.75","13.77","11.30","","-16.78%"
"27/11/2016","14.12","13.40","14.72","12.23","","14.42%"
"20/11/2016","12.34","13.27","13.44","12.16","","-3.97%"
"13/11/2016","12.85","14.69","15.56","12.85","","-9.32%"
"06/11/2016","14.17","19.78","21.48","13.26","","-37.05%"
"30/10/2016","22.51","16.31","23.01","16.25","","39.04%"
"23/10/2016","16.19","13.19","17.35","12.73","","21.36%"
"16/10/2016","13.34","17.01","17.11","13.27","","-17.25%"
"09/10/2016","16.12","14.19","17.95","13.29","","19.58%"
"02/10/2016","13.48","13.75","14.57","12.21","","1.43%"
"25/09/2016","13.29","13.26","15.69","12.14","","8.14%"
"18/09/2016","12.29","15.14","16.09","11.76","","-20.04%"
"11/09/2016","15.37","20.13","20.51","14.76","","-12.17%"
"04/09/2016","17.50","12.42","17.54","11.65","","46.08%"
"28/08/2016","11.98","14.09","14.61","11.90","","-12.23%"
"21/08/2016","13.65","12.53","14.93","11.72","","20.37%"
"14/08/2016","11.34","11.81","13.71","11.33","","-1.82%"
"07/08/2016","11.55","11.66","12.50","11.02","","1.40%"
"31/07/2016","11.39","11.89","14.24","11.18","","-4.04%"
"24/07/2016","11.87","12.64","13.74","11.77","","-1.25%"
"17/07/2016","12.02","12.75","13.12","11.40","","-5.13%"
"10/07/2016","12.67","13.25","13.93","12.14","","-4.02%"
"03/07/2016","13.20","16.05","17.04","13.19","","-10.63%"
"26/06/2016","14.77","24.38","26.72","14.61","","-42.66%"
"19/06/2016","25.76","17.42","26.24","16.59","","32.72%"
"12/06/2016","19.41","18.24","22.89","17.89","","13.98%"
"05/06/2016","17.03","13.84","17.33","12.72","","26.43%"
"29/05/2016","13.47","13.94","15.25","12.90","","2.67%"
"22/05/2016","13.12","16.33","16.47","13.04","","-13.68%"
"15/05/2016","15.20","15.72","17.65","14.28","","1.06%"
"08/05/2016","15.04","15.20","15.47","13.29","","2.17%"
"01/05/2016","14.72","16.33","16.85","14.48","","-6.24%"
"24/04/2016","15.70","14.07","17.09","13.30","","18.76%"
"17/04/2016","13.22","14.87","14.94","12.50","","-2.94%"
"10/04/2016","13.62","15.34","16.57","13.38","","-11.33%"
"03/04/2016","15.36","13.88","16.77","13.66","","17.25%"
"27/03/2016","13.10","15.65","16.04","13.00","","-11.13%"
"20/03/2016","14.74","14.57","16.44","13.75","","5.14%"
"13/03/2016","14.02","17.01","17.85","13.75","","-15.03%"
"06/03/2016","16.50","17.98","19.59","16.28","","-2.14%"
"28/02/2016","16.86","20.49","20.81","16.05","","-14.89%"
"21/02/2016","19.81","20.14","22.87","18.46","","-3.51%"
"14/02/2016","20.53","24.96","25.52","20.52","","-19.17%"
"07/02/2016","25.40","25.89","30.90","24.47","","8.64%"
"31/01/2016","23.38","21.32","27.70","19.61","","15.74%"
"24/01/2016","20.20","23.30","27.22","19.50","","-9.58%"
"17/01/2016","22.34","25.40","32.09","22.22","","-17.32%"
"10/01/2016","27.02","25.58","30.95","21.44","","0.04%"
"03/01/2016","27.01","22.48","27.08","19.25","","48.33%"
"27/12/2015","18.21","17.65","20.39","15.63","","15.69%"
"20/12/2015","15.74","19.64","20.21","14.45","","-23.96%"
"13/12/2015","20.70","24.70","26.81","16.13","","-15.13%"
"06/12/2015","24.39","15.65","25.27","15.58","","64.69%"
"29/11/2015","14.81","15.55","19.35","14.63","","-2.05%"
"22/11/2015","15.12","16.15","17.21","15.05","","-2.26%"
"15/11/2015","15.47","20.51","20.55","15.47","","-22.96%"
"08/11/2015","20.08","15.34","20.67","15.02","","40.13%"
"01/11/2015","14.33","15.41","16.39","13.67","","-4.91%"
"25/10/2015","15.07","14.76","15.99","12.80","","4.22%"
"18/10/2015","14.46","15.68","16.70","13.24","","-3.92%"
"11/10/2015","15.05","17.68","18.78","15.05","","-11.89%"
"04/10/2015","17.08","20.31","20.42","16.34","","-18.43%"
"27/09/2015","20.94","25.02","28.33","20.35","","-11.35%"
"20/09/2015","23.62","21.97","26.29","20.05","","6.01%"
"13/09/2015","22.28","24.03","25.32","17.87","","-3.97%"
"06/09/2015","23.20","25.05","27.22","21.51","","-16.55%"
"30/08/2015","27.80","27.03","33.82","23.45","","6.72%"
"23/08/2015","26.05","28.03","53.29","24.49","","-7.06%"
"16/08/2015","28.03","14.32","28.38","13.01","","118.47%"
"09/08/2015","12.83","12.73","16.28","12.18","","-4.18%"
"02/08/2015","13.39","12.85","14.58","10.88","","10.48%"
"26/07/2015","12.12","15.60","16.27","11.82","","-11.79%"
"19/07/2015","13.74","12.25","14.73","11.71","","14.98%"
"12/07/2015","11.95","15.29","15.36","11.77","","-29.00%"
"05/07/2015","16.83","18.65","20.05","15.93","","0.24%"
"28/06/2015","16.79","16.70","19.80","15.39","","19.76%"
"21/06/2015","14.02","13.42","14.91","11.93","","0.43%"
"14/06/2015","13.96","15.48","15.62","12.54","","1.31%"
"07/06/2015","13.78","14.84","15.74","12.56","","-3.03%"
"31/05/2015","14.21","13.92","15.65","13.40","","2.67%"
"24/05/2015","13.84","13.45","14.63","13.05","","14.10%"
"17/05/2015","12.13","13.08","13.27","11.82","","-2.02%"
"10/05/2015","12.38","13.35","15.13","12.35","","-3.73%"
"03/05/2015","12.86","13.12","16.36","12.10","","1.26%"
"26/04/2015","12.70","12.34","15.29","12.33","","3.34%"
"19/04/2015","12.29","13.67","13.80","12.12","","-11.52%"
"12/04/2015","13.89","13.17","15.02","12.50","","10.41%"
"05/04/2015","12.58","15.75","15.76","12.51","","-14.25%"
"29/03/2015","14.67","14.76","16.66","14.08","","-2.65%"
"22/03/2015","15.07","13.52","17.19","12.59","","15.75%"
"15/03/2015","13.02","15.78","16.37","12.54","","-18.62%"
"08/03/2015","16.00","15.72","17.19","14.71","","5.26%"
"01/03/2015","15.20","13.90","15.83","12.87","","13.94%"
"22/02/2015","13.34","15.05","15.48","12.86","","-6.71%"
"15/02/2015","14.30","15.86","16.74","14.27","","-2.65%"
"08/02/2015","14.69","19.16","19.28","14.69","","-15.04%"
"01/02/2015","17.29","20.89","22.81","16.06","","-17.55%"
"25/01/2015","20.97","16.96","22.18","15.52","","25.87%"
"18/01/2015","16.66","20.07","21.37","15.81","","-20.48%"
"11/01/2015","20.95","18.02","23.43","17.65","","19.37%"
"04/01/2015","17.55","19.19","22.90","16.44","","-1.35%"
"28/12/2014","17.79","16.04","20.14","15.06","","22.69%"
"21/12/2014","14.50","16.32","16.88","14.01","","-12.07%"
"14/12/2014","16.49","19.59","25.20","16.07","","-21.77%"
"07/12/2014","21.08","13.05","23.06","12.55","","78.34%"
"30/11/2014","11.82","14.16","14.75","11.53","","-11.33%"
"23/11/2014","13.33","12.92","13.49","11.91","","3.33%"
"16/11/2014","12.90","14.70","15.74","12.90","","-3.08%"
"09/11/2014","13.31","13.16","14.31","12.38","","1.45%"
"02/11/2014","13.12","14.41","15.93","13.01","","-6.49%"
"26/10/2014","14.03","17.24","17.87","13.72","","-12.91%"
"19/10/2014","16.11","22.11","22.16","15.56","","-26.74%"
"12/10/2014","21.99","21.16","31.06","20.23","","3.53%"
"05/10/2014","21.24","14.46","22.06","14.05","","45.98%"
"28/09/2014","14.55","16.96","17.98","14.44","","-2.02%"
"21/09/2014","14.85","13.14","16.69","13.13","","22.63%"
"14/09/2014","12.11","13.54","14.53","11.52","","-9.02%"
"07/09/2014","13.31","12.64","14.27","12.40","","10.09%"
"31/08/2014","12.09","12.32","13.41","11.70","","0.92%"
"24/08/2014","11.98","11.58","12.73","11.24","","4.45%"
"17/08/2014","11.47","12.85","13.51","11.47","","-12.78%"
"10/08/2014","13.15","15.16","15.16","11.89","","-16.61%"
"03/08/2014","15.77","16.64","17.30","14.69","","-7.40%"
"27/07/2014","17.03","12.93","17.57","12.12","","34.20%"
"20/07/2014","12.69","12.85","13.62","11.41","","5.22%"
"13/07/2014","12.06","11.60","15.38","10.59","","-0.17%"
"06/07/2014","12.08","11.15","13.23","11.01","","17.05%"
"29/06/2014","10.32","11.75","11.81","10.28","","-8.35%"
"22/06/2014","11.26","11.26","12.51","10.87","","3.78%"
"15/06/2014","10.85","12.65","12.89","10.34","","-10.92%"
"08/06/2014","12.18","11.23","12.81","10.93","","13.51%"
"01/06/2014","10.73","11.69","12.34","10.73","","-5.88%"
"25/05/2014","11.40","11.69","11.86","11.32","","0.35%"
"18/05/2014","11.36","13.17","13.30","11.36","","-8.68%"
"11/05/2014","12.44","12.46","13.77","11.88","","-3.72%"
"04/05/2014","12.92","13.95","14.49","12.87","","0.08%"
"27/04/2014","12.91","14.27","15.28","12.83","","-8.18%"
"20/04/2014","14.06","14.10","14.67","12.90","","5.24%"
"13/04/2014","13.36","16.14","17.50","13.07","","-21.55%"
"06/04/2014","17.03","14.96","17.85","13.70","","21.99%"
"30/03/2014","13.96","13.88","14.55","12.60","","-3.12%"
"23/03/2014","14.41","14.70","16.07","13.46","","-3.93%"
"16/03/2014","15.00","16.39","16.40","13.77","","-15.82%"
"09/03/2014","17.82","14.76","18.22","13.84","","26.29%"
"02/03/2014","14.11","16.47","16.78","13.51","","0.79%"
"23/02/2014","14.00","14.83","14.83","13.49","","-4.63%"
"16/02/2014","14.68","13.95","15.80","13.77","","8.18%"
"09/02/2014","13.57","15.63","15.76","13.44","","-11.25%"
"02/02/2014","15.29","18.57","21.48","15.09","","-16.95%"
"26/01/2014","18.41","17.29","18.99","15.80","","1.49%"
"19/01/2014","18.14","12.63","18.14","12.55","","45.82%"
"12/01/2014","12.44","12.18","13.65","11.81","","2.47%"
"05/01/2014","12.14","13.41","14.00","12.14","","-11.77%"
"29/12/2013","13.76","12.87","14.59","12.83","","10.43%"
"22/12/2013","12.46","13.37","13.53","11.69","","-9.64%"
"15/12/2013","13.79","15.64","16.75","12.89","","-12.50%"
"08/12/2013","15.76","13.97","16.09","13.49","","14.29%"
"01/12/2013","13.79","13.91","15.71","13.62","","0.66%"
"24/11/2013","13.70","12.55","13.78","12.44","","11.75%"
"17/11/2013","12.26","12.41","13.94","12.24","","0.57%"
"10/11/2013","12.19","12.85","13.35","11.99","","-5.50%"
"03/11/2013","12.90","13.35","14.14","12.67","","-2.86%"
"27/10/2013","13.28","13.62","14.36","13.06","","1.45%"
"20/10/2013","13.09","13.34","14.21","12.93","","0.38%"
"13/10/2013","13.04","17.08","18.67","12.34","","-17.05%"
"06/10/2013","15.72","18.76","21.34","15.46","","-6.09%"
"29/09/2013","16.74","17.49","18.71","15.47","","8.28%"
"22/09/2013","15.46","14.04","15.79","13.58","","17.84%"
"15/09/2013","13.12","14.10","14.68","12.52","","-7.34%"
"08/09/2013","14.16","15.86","16.02","13.73","","-10.66%"
"01/09/2013","15.85","16.47","17.37","15.17","","-6.82%"
"25/08/2013","17.01","14.37","17.81","13.90","","21.67%"
"18/08/2013","13.98","14.94","16.56","13.98","","-2.71%"
"11/08/2013","14.37","13.52","14.88","12.29","","7.16%"
"04/08/2013","13.41","12.29","13.91","11.83","","11.94%"
"28/07/2013","11.98","13.54","14.14","11.98","","-5.82%"
"21/07/2013","12.72","13.23","13.73","12.07","","1.44%"
"14/07/2013","12.54","13.98","14.56","12.54","","-9.39%"
"07/07/2013","13.84","14.66","15.27","13.57","","-7.05%"
"30/06/2013","14.89","16.90","17.32","14.89","","-11.68%"
"23/06/2013","16.86","20.87","21.91","16.19","","-10.79%"
"16/06/2013","18.90","16.53","21.32","15.36","","10.20%"
"09/06/2013","17.15","15.16","18.60","15.10","","13.28%"
"02/06/2013","15.14","16.40","18.51","14.96","","-7.12%"
"26/05/2013","16.30","13.67","16.35","13.56","","16.51%"
"19/05/2013","13.99","13.28","15.11","12.84","","12.37%"
"12/05/2013","12.45","12.57","13.46","12.26","","-1.11%"
"05/05/2013","12.59","13.06","13.53","12.49","","-2.02%"
"28/04/2013","12.85","13.72","14.67","12.77","","-5.58%"
"21/04/2013","13.61","15.08","16.00","13.13","","-9.08%"
"14/04/2013","14.97","13.12","18.20","12.66","","24.13%"
"07/04/2013","12.06","14.04","14.50","11.99","","-13.36%"
"31/03/2013","13.92","13.46","15.65","12.62","","9.61%"
"24/03/2013","12.70","12.85","14.61","12.39","","-6.41%"
"17/03/2013","13.57","13.47","15.40","12.30","","20.09%"
"10/03/2013","11.30","12.31","12.93","11.05","","-10.25%"
"03/03/2013","12.59","16.16","16.16","12.49","","-18.03%"
"24/02/2013","15.36","13.69","19.28","13.57","","8.40%"
"17/02/2013","14.17","12.81","16.21","12.08","","13.72%"
"10/02/2013","12.46","13.37","13.42","12.24","","-4.30%"
"03/02/2013","13.02","14.00","14.75","12.89","","0.93%"
"27/01/2013","12.90","13.29","14.43","12.72","","0.08%"
"20/01/2013","12.89","13.28","13.50","12.30","","3.45%"
"13/01/2013","12.46","13.66","13.99","12.29","","-6.74%"
"06/01/2013","13.36","14.53","14.53","13.22","","-3.40%"
"30/12/2012","13.83","22.14","22.72","13.64","","-39.13%"
"23/12/2012","22.72","18.46","23.23","18.45","","27.35%"
"16/12/2012","17.84","17.20","19.93","15.46","","4.94%"
"09/12/2012","17.00","16.47","17.15","15.41","","6.92%"
"02/12/2012","15.90","15.81","17.53","15.73","","0.19%"
"25/11/2012","15.87","15.63","16.98","14.89","","4.82%"
"18/11/2012","15.14","15.88","15.98","14.77","","-7.74%"
"11/11/2012","16.41","18.15","18.64","15.93","","-11.82%"
"04/11/2012","18.61","18.33","19.40","17.19","","5.80%"
"28/10/2012","17.59","17.68","18.84","16.05","","-1.24%"
"21/10/2012","17.81","17.44","19.65","16.62","","4.40%"
"14/10/2012","17.06","16.05","17.60","14.50","","5.70%"
"07/10/2012","16.14","15.19","16.79","14.96","","12.63%"
"30/09/2012","14.33","16.03","16.53","13.67","","-8.90%"
"23/09/2012","15.73","15.06","17.08","13.87","","12.52%"
"16/09/2012","13.98","14.67","14.92","13.61","","-3.65%"
"09/09/2012","14.51","14.27","16.54","13.51","","0.90%"
"02/09/2012","14.38","18.65","18.96","14.33","","-17.69%"
"26/08/2012","17.47","16.15","18.05","15.75","","15.09%"
"19/08/2012","15.18","14.11","16.45","14.04","","12.86%"
"12/08/2012","13.45","14.09","15.15","13.30","","-8.75%"
"05/08/2012","14.74","15.85","16.47","14.73","","-5.75%"
"29/07/2012","15.64","17.55","19.25","15.64","","-6.35%"
"22/07/2012","16.70","20.41","21.00","16.52","","2.64%"
"15/07/2012","16.27","17.31","17.46","15.45","","-2.81%"
"08/07/2012","16.74","18.17","19.51","16.36","","-2.11%"
"01/07/2012","17.10","17.62","18.25","16.27","","0.12%"
"24/06/2012","17.08","20.47","21.36","16.87","","-5.69%"
"17/06/2012","18.11","21.76","21.98","16.77","","-14.21%"
"10/06/2012","21.11","19.87","24.93","19.63","","-0.57%"
"03/06/2012","21.23","26.35","27.73","20.29","","-20.37%"
"27/05/2012","26.66","21.70","26.71","20.99","","22.52%"
"20/05/2012","21.76","24.88","24.88","19.98","","-13.31%"
"13/05/2012","25.10","21.47","25.14","20.76","","26.19%"
"06/05/2012","19.89","19.80","21.59","17.95","","3.81%"
"29/04/2012","19.16","17.04","19.28","16.01","","17.40%"
"22/04/2012","16.32","20.22","20.27","15.75","","-6.42%"
"15/04/2012","17.44","18.87","20.42","16.97","","-10.79%"
"08/04/2012","19.55","18.94","21.06","17.20","","17.07%"
"01/04/2012","16.70","16.35","17.74","15.02","","7.74%"
"25/03/2012","15.50","14.51","17.27","14.14","","4.59%"
"18/03/2012","14.82","15.42","16.58","14.19","","2.42%"
"11/03/2012","14.47","15.79","16.67","13.66","","-15.43%"
"04/03/2012","17.11","18.27","21.24","16.63","","-1.04%"
"26/02/2012","17.29","19.10","19.25","17.14","","-0.12%"
"19/02/2012","17.31","18.41","18.97","16.42","","-2.64%"
"12/02/2012","17.78","19.64","21.77","17.54","","-14.48%"
"05/02/2012","20.79","17.98","21.98","16.11","","21.58%"
"29/01/2012","17.10","20.33","20.33","16.10","","-7.72%"
"22/01/2012","18.53","19.22","20.00","16.80","","1.37%"
"15/01/2012","18.28","20.90","23.44","18.16","","-12.58%"
"08/01/2012","20.91","21.67","22.43","20.05","","1.36%"
"01/01/2012","20.63","22.95","23.73","20.58","","-11.84%"
"25/12/2011","23.40","22.58","23.56","21.68","","12.88%"
"18/12/2011","20.73","25.14","25.38","20.34","","-14.66%"
"11/12/2011","24.29","26.78","27.73","23.27","","-7.92%"
"04/12/2011","26.38","26.74","30.91","26.00","","-4.14%"
"27/11/2011","27.52","31.93","33.11","25.29","","-20.16%"
"20/11/2011","34.47","34.59","35.29","31.28","","7.72%"
"13/11/2011","32.00","31.42","36.46","30.40","","6.52%"
"06/11/2011","30.04","31.40","36.43","27.47","","-0.40%"
"30/10/2011","30.16","27.09","37.53","27.01","","22.95%"
"23/10/2011","24.53","31.67","33.30","24.44","","-21.68%"
"16/10/2011","31.32","30.35","36.87","29.69","","10.91%"
"09/10/2011","28.24","35.45","35.45","28.08","","-21.99%"
"02/10/2011","36.20","44.25","46.88","35.19","","-15.74%"
"25/09/2011","42.96","40.99","43.34","35.32","","4.15%"
"18/09/2011","41.25","34.80","43.87","31.45","","33.15%"
"11/09/2011","30.98","42.56","43.18","30.43","","-19.57%"
"04/09/2011","38.52","39.84","40.74","32.79","","13.56%"
"28/08/2011","33.92","33.81","34.74","30.16","","-4.69%"
"21/08/2011","35.59","38.80","43.84","34.05","","-17.33%"
"14/08/2011","43.05","34.73","45.40","30.81","","18.40%"
"07/08/2011","36.36","36.90","48.00","34.01","","13.63%"
"31/07/2011","32.00","22.63","39.25","22.46","","26.73%"
"24/07/2011","25.25","19.26","25.94","18.73","","44.12%"
"17/07/2011","17.52","21.25","21.93","17.14","","-10.29%"
"10/07/2011","19.53","17.44","21.68","17.16","","22.45%"
"03/07/2011","15.95","16.32","17.14","15.30","","0.50%"
"26/06/2011","15.87","21.60","21.82","15.12","","-24.79%"
"19/06/2011","21.10","22.99","23.08","17.72","","-3.43%"
"12/06/2011","21.85","19.10","24.65","17.80","","15.85%"
"05/06/2011","18.86","18.42","19.16","17.26","","5.07%"
"29/05/2011","17.95","15.85","19.87","15.15","","12.33%"
"22/05/2011","15.98","20.03","20.03","15.36","","-8.32%"
"15/05/2011","17.43","17.86","19.09","15.50","","2.11%"
"08/05/2011","17.07","18.59","18.59","15.79","","-7.23%"
"01/05/2011","18.40","15.07","19.29","15.07","","24.75%"
"24/04/2011","14.75","15.64","16.42","14.27","","0.41%"
"17/04/2011","14.69","18.30","19.07","14.30","","-4.11%"
"10/04/2011","15.32","16.74","18.46","14.92","","-14.27%"
"03/04/2011","17.87","17.63","18.33","16.49","","2.70%"
"27/03/2011","17.40","18.31","19.78","16.44","","-2.85%"
"20/03/2011","17.91","22.10","22.16","17.07","","-26.72%"
"13/03/2011","24.44","21.79","31.28","20.92","","21.71%"
"06/03/2011","20.08","19.37","22.25","18.95","","5.35%"
"27/02/2011","19.06","19.12","21.14","17.63","","-0.83%"
"20/02/2011","19.22","19.46","23.22","18.38","","16.98%"
"13/02/2011","16.43","16.07","17.30","15.22","","4.72%"
"06/02/2011","15.69","16.14","17.07","14.86","","-1.51%"
"30/01/2011","15.93","19.61","19.96","15.89","","-20.51%"
"23/01/2011","20.04","18.78","20.08","15.81","","8.50%"
"16/01/2011","18.47","16.19","18.85","15.71","","19.47%"
"09/01/2011","15.46","18.35","18.63","15.37","","-9.80%"
"02/01/2011","17.14","17.94","18.24","16.57","","-3.44%"
"26/12/2010","17.75","18.26","18.32","17.02","","0.45%"
"19/12/2010","17.67","16.22","18.32","15.40","","9.68%"
"12/12/2010","16.11","16.82","18.27","15.46","","-8.52%"
"05/12/2010","17.61","18.80","18.85","17.06","","-2.22%"
"28/11/2010","18.01","23.15","23.84","17.71","","-16.35%"
"21/11/2010","21.53","19.45","23.84","18.35","","19.35%"
"14/11/2010","18.04","20.33","23.07","17.76","","-12.47%"
"07/11/2010","20.61","19.33","21.23","17.83","","12.87%"
"31/10/2010","18.26","21.65","22.54","17.92","","-13.87%"
"24/10/2010","21.20","19.22","22.37","18.86","","12.89%"
"17/10/2010","18.78","20.43","21.35","18.76","","-1.31%"
"10/10/2010","19.03","19.33","21.59","17.90","","-8.11%"
"03/10/2010","20.71","23.63","24.34","20.29","","-7.96%"
"26/09/2010","22.50","22.58","24.52","21.97","","3.64%"
"19/09/2010","21.71","22.47","24.06","21.25","","-1.36%"
"12/09/2010","22.01","21.06","22.83","20.85","","0.09%"
"05/09/2010","21.99","22.77","23.94","21.76","","3.19%"
"29/08/2010","21.31","25.88","27.83","21.24","","-12.84%"
"22/08/2010","24.45","25.97","28.92","24.41","","-4.08%"
"15/08/2010","25.49","27.41","28.10","23.40","","-2.86%"
"08/08/2010","26.24","21.85","27.21","21.36","","20.70%"
"01/08/2010","21.74","23.07","23.89","21.72","","-7.49%"
"25/07/2010","23.50","24.37","27.32","21.86","","0.13%"
"18/07/2010","23.47","27.02","27.40","23.32","","-10.59%"
"11/07/2010","26.25","24.66","28.16","23.12","","5.08%"
"04/07/2010","24.98","28.82","31.15","24.22","","-17.07%"
"27/06/2010","30.12","29.20","37.58","28.47","","5.57%"
"20/06/2010","28.53","22.90","30.41","22.87","","19.12%"
"13/06/2010","23.95","27.94","28.72","23.30","","-16.81%"
"06/06/2010","28.79","35.66","37.38","28.60","","-18.86%"
"30/05/2010","35.48","34.87","36.12","29.12","","10.63%"
"23/05/2010","32.07","41.74","43.74","24.10","","-20.02%"
"16/05/2010","40.10","31.33","48.20","28.09","","28.36%"
"09/05/2010","31.24","28.65","33.24","24.30","","-23.71%"
"02/05/2010","40.95","22.41","42.15","19.61","","85.71%"
"25/04/2010","22.05","17.52","23.20","17.07","","32.67%"
"18/04/2010","16.62","19.14","19.55","15.50","","-9.48%"
"11/04/2010","18.36","15.67","19.70","15.23","","13.75%"
"04/04/2010","16.14","17.96","18.16","16.06","","-5.17%"
"28/03/2010","17.02","18.17","18.28","16.79","","-4.22%"
"21/03/2010","17.77","18.30","18.69","16.21","","4.71%"
"14/03/2010","16.97","18.28","18.78","16.17","","-3.47%"
"07/03/2010","17.58","17.95","19.34","17.43","","0.92%"
"28/02/2010","17.42","19.93","19.94","17.23","","-10.67%"
"21/02/2010","19.50","20.16","22.68","19.32","","-2.60%"
"14/02/2010","20.02","23.51","23.57","19.71","","-11.92%"
"07/02/2010","22.73","26.11","27.11","22.73","","-12.95%"
"31/01/2010","26.11","24.33","29.22","21.08","","6.05%"
"24/01/2010","24.62","27.32","27.32","22.11","","-9.85%"
"17/01/2010","27.31","18.63","28.01","17.33","","52.48%"
"10/01/2010","17.91","16.93","19.46","16.86","","-1.21%"
"03/01/2010","18.13","21.68","21.68","18.11","","-9.53%"
"27/12/2009","20.04","20.29","21.83","19.62","","0.55%"
"20/12/2009","19.93","21.46","21.51","19.25","","-8.07%"
"13/12/2009","21.68","21.59","23.02","20.46","","0.42%"
"06/12/2009","21.59","22.32","24.20","21.39","","1.60%"
"29/11/2009","21.25","24.95","25.57","20.61","","-13.30%"
"22/11/2009","24.51","21.98","25.93","20.05","","10.46%"
"15/11/2009","22.19","23.36","24.20","21.63","","-5.01%"
"08/11/2009","23.36","24.19","24.61","21.61","","-3.43%"
"01/11/2009","24.19","30.70","31.84","24.06","","-21.18%"
"25/10/2009","30.69","23.06","31.59","21.89","","37.81%"
"18/10/2009","22.27","21.41","22.77","20.10","","3.92%"
"11/10/2009","21.43","23.12","24.07","20.98","","-7.31%"
"04/10/2009","23.12","29.34","29.34","22.99","","-19.39%"
"27/09/2009","28.68","26.26","29.56","24.54","","11.99%"
"20/09/2009","25.61","25.34","26.34","22.19","","7.07%"
"13/09/2009","23.92","25.39","25.39","22.78","","-0.95%"
"06/09/2009","24.15","25.26","26.15","22.48","","-4.39%"
"30/08/2009","25.26","24.76","29.57","24.76","","2.02%"
"23/08/2009","24.76","25.01","25.89","23.68","","-1.00%"
"16/08/2009","25.01","24.27","28.39","23.91","","3.05%"
"09/08/2009","24.27","24.76","26.98","24.26","","-1.98%"
"02/08/2009","24.76","25.92","26.49","23.98","","-4.48%"
"26/07/2009","25.92","24.06","26.22","24.02","","12.26%"
"19/07/2009","23.09","25.06","25.42","23.00","","-5.14%"
"12/07/2009","24.34","28.36","29.24","23.83","","-16.13%"
"05/07/2009","29.02","30.32","33.05","28.82","","0.07%"
"28/06/2009","29.00","25.93","30.60","24.80","","11.84%"
"21/06/2009","25.93","30.40","32.05","25.76","","-7.36%"
"14/06/2009","27.99","29.70","32.77","27.56","","-0.57%"
"07/06/2009","28.15","30.88","31.82","26.81","","-4.96%"
"31/05/2009","29.62","28.70","31.79","28.30","","2.42%"
"24/05/2009","28.92","34.57","34.57","28.85","","-11.37%"
"17/05/2009","32.63","32.91","32.91","26.57","","-1.48%"
"10/05/2009","33.12","32.05","34.08","30.59","","3.34%"
"03/05/2009","32.05","35.30","36.24","31.19","","-9.21%"
"26/04/2009","35.30","39.46","39.64","34.50","","-4.13%"
"19/04/2009","36.82","33.94","40.29","33.94","","8.49%"
"12/04/2009","33.94","38.32","38.91","33.68","","-10.24%"
"05/04/2009","37.81","41.96","43.02","36.53","","-4.76%"
"29/03/2009","39.70","44.86","46.28","39.64","","-3.27%"
"22/03/2009","41.04","45.89","45.89","40.17","","-10.57%"
"15/03/2009","45.89","42.36","47.63","38.79","","8.33%"
"08/03/2009","42.36","49.35","51.34","40.03","","-14.13%"
"01/03/2009","49.33","49.96","53.25","45.02","","6.43%"
"22/02/2009","46.35","49.30","53.16","41.91","","-5.98%"
"15/02/2009","49.30","48.14","52.04","44.81","","14.84%"
"08/02/2009","42.93","45.40","48.12","40.73","","-1.01%"
"01/02/2009","43.37","49.42","49.54","41.20","","-3.28%"
"25/01/2009","44.84","47.89","47.93","38.09","","-5.14%"
"18/01/2009","47.27","50.12","57.36","46.15","","2.52%"
"11/01/2009","46.11","42.06","55.16","41.94","","7.68%"
"04/01/2009","42.82","39.24","44.60","37.34","","9.57%"
"28/12/2008","39.08","43.35","46.24","36.88","","-10.98%"
"21/12/2008","43.90","44.93","46.69","41.68","","-2.29%"
"14/12/2008","44.93","55.68","58.49","41.29","","-17.23%"
"07/12/2008","54.28","58.86","59.87","52.94","","-9.43%"
"30/11/2008","59.93","60.47","68.60","59.26","","-12.52%"
"23/11/2008","68.51","71.19","71.35","50.50","","-5.72%"
"16/11/2008","72.67","69.57","81.48","65.10","","9.59%"
"09/11/2008","66.31","56.09","69.99","54.63","","18.20%"
"02/11/2008","56.10","60.17","64.78","44.25","","-6.33%"
"26/10/2008","59.89","79.13","81.65","56.73","","-24.31%"
"19/10/2008","79.13","70.40","89.53","50.91","","12.51%"
"12/10/2008","70.33","69.95","81.17","46.35","","0.54%"
"05/10/2008","69.95","45.12","76.94","45.12","","54.96%"
"28/09/2008","45.14","36.92","48.40","36.92","","29.94%"
"21/09/2008","34.74","32.40","36.71","30.81","","8.33%"
"14/09/2008","32.07","25.66","42.16","25.66","","24.98%"
"07/09/2008","25.66","22.22","26.67","22.12","","11.27%"
"31/08/2008","23.06","20.65","24.71","20.47","","11.67%"
"24/08/2008","20.65","18.78","21.27","18.78","","9.78%"
"17/08/2008","18.81","19.58","22.14","18.64","","-3.93%"
"10/08/2008","19.58","20.66","22.30","19.57","","-5.23%"
"03/08/2008","20.66","23.53","23.86","19.75","","-8.46%"
"27/07/2008","22.57","22.91","24.62","20.99","","-1.48%"
