"Date","Price","Open","High","Low","Vol.","Change %"
"18/03/2024","190.06","190.72","191.29","188.79","1.17M","0.06%"
"15/03/2024","189.94","189.09","191.38","187.85","3.37M","0.23%"
"14/03/2024","189.50","188.01","189.70","187.79","1.47M","1.03%"
"13/03/2024","187.56","186.75","188.60","185.99","1.44M","1.65%"
"12/03/2024","184.52","185.50","185.87","183.72","1.10M","0.01%"
"11/03/2024","184.50","182.53","184.61","181.55","1.29M","0.66%"
"08/03/2024","183.29","182.70","184.89","182.33","1.25M","0.26%"
"07/03/2024","182.81","181.55","183.62","181.50","1.55M","0.90%"
"06/03/2024","181.18","180.99","181.83","179.30","1.74M","0.62%"
"05/03/2024","180.06","179.02","182.12","178.89","1.14M","0.65%"
"04/03/2024","178.89","183.10","183.10","178.21","1.32M","-3.39%"
"01/03/2024","185.17","183.34","185.78","183.15","1.77M","1.45%"
"29/02/2024","182.52","180.65","182.99","180.00","2.03M","1.54%"
"28/02/2024","179.76","177.13","179.82","176.73","1.46M","1.02%"
"27/02/2024","177.95","177.43","178.26","176.14","1.50M","0.47%"
"26/02/2024","177.11","175.79","177.94","174.65","1.37M","0.43%"
"23/02/2024","176.36","175.36","177.79","174.39","2.09M","-0.21%"
"22/02/2024","176.73","179.64","180.36","176.39","2.35M","-1.68%"
"21/02/2024","179.75","182.23","183.96","178.28","3.44M","0.95%"
"20/02/2024","178.06","179.57","180.14","177.26","2.79M","-0.76%"
"16/02/2024","179.42","179.43","181.54","178.07","2.54M","0.50%"
"15/02/2024","178.52","170.58","179.53","170.27","3.73M","5.10%"
"14/02/2024","169.86","167.71","170.28","166.11","3.72M","2.57%"
"13/02/2024","165.60","167.31","169.66","163.57","3.35M","-0.23%"
"12/02/2024","165.98","160.00","168.12","158.62","7.28M","9.38%"
"09/02/2024","151.74","153.71","154.22","151.25","1.02M","-1.13%"
"08/02/2024","153.48","151.50","154.39","151.31","1.67M","1.34%"
"07/02/2024","151.45","151.98","152.80","150.71","1.75M","-0.36%"
"06/02/2024","151.99","150.40","152.79","150.00","1.93M","1.58%"
"05/02/2024","149.62","149.82","150.56","147.93","1.61M","-0.40%"
"02/02/2024","150.22","152.57","152.90","150.19","1.28M","-1.64%"
"01/02/2024","152.72","154.50","155.16","151.33","1.58M","-0.66%"
"31/01/2024","153.74","156.81","156.81","153.50","1.64M","-2.03%"
"30/01/2024","156.93","153.82","157.38","153.40","2.00M","1.34%"
"29/01/2024","154.86","155.90","155.90","153.71","2.78M","-0.88%"
"26/01/2024","156.24","156.50","157.09","154.24","1.44M","-0.05%"
"25/01/2024","156.32","154.64","156.41","152.47","2.40M","2.04%"
